timestamp,blocknumber,chain,contract,answer,roundId,updatedAt,latest
1650413540,10128000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310175000000,18446744073709675967,1650413455,310175000000
1650414656,10129000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,307582000000,18446744073709675980,1650414656,307582000000
1650423685,10137000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308767744287,18446744073709676024,1650423582,308767744287
1650424267,10139000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308862030000,18446744073709676027,1650424151,308862030000
1650429468,10151000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308179000000,18446744073709676047,1650429264,308179000000
1650428469,10149000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308811000000,18446744073709676044,1650428441,308811000000
1650432156,10155000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308551159501,18446744073709676057,1650432061,308551159501
1650431409,10154000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308716000000,18446744073709676054,1650431248,308716000000
1650427642,10147000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309217000000,18446744073709676040,1650427535,309217000000
1650426742,10145000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308826437570,18446744073709676036,1650426465,308826437570
1650426313,10144000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308213000000,18446744073709676034,1650425997,308213000000
1650428043,10148000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309015000000,18446744073709676041,1650427935,309015000000
1650433751,10157000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309365000000,18446744073709676063,1650433445,309365000000
1650430731,10153000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308548000000,18446744073709676053,1650430687,308548000000
1650428888,10150000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308633000000,18446744073709676045,1650428773,308633000000
